,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_frac,max_voltage,min_frac,min_instability,min_voltage,nsteps,numsites
2273,1.479856471,187.6034657,675.4744705,277.6262027,999.6052663,0.142857143,1.479856471,0.0,0.035642305,1.479856471,1,3
2274,3.855555049,71.50055757,374.9320881,275.6743357,1445.571305,0.1,3.855555049,0.052631579,0.0,3.855555049,1,9
2275,2.279426911,251.4262148,787.8948006,573.1076801,1795.948612,0.428571429,2.279426911,0.333333333,8.88e-16,2.279426911,1,4
2276,3.840469154,91.99243698,542.2749809,353.2941166,2082.590337,0.125,3.840469154,0.034482759,0.014123204,3.840469154,1,14
2277,3.711735423,216.0622205,693.3922645,801.9657974,2573.68863,0.1,3.711735423,0.0,0.0406872,3.711735423,1,9
2278,4.743272564,105.4816589,392.8143347,500.3282588,1863.225456,0.15,4.743272564,0.105263158,0.0,4.743272564,1,17
2279,3.894858536,208.7098835,693.6994525,812.8954713,2701.861234,0.142857143,3.894858536,0.0,0.001150605,3.894858536,1,6
2280,2.759025794,123.3916527,457.7703722,340.4407526,1263.000265,0.081081081,2.759025794,0.0,0.045599867,2.759025794,1,17
2281,3.595615761,163.4548628,744.344726,587.7208808,2676.377628,0.2,4.494554844,0.111111111,7.11e-15,2.696676679,2,8
2282,3.533105449,242.0409185,1089.125181,855.156088,3847.99411,0.142857143,3.533105449,0.0,0.053673826,3.533105449,1,3
2283,3.838850595,242.0409185,1096.713529,929.1589241,4210.119384,0.142857143,3.838850595,0.0,0.154309816,3.838850595,1,3
2284,4.740063171,242.0409185,1099.201109,1147.289244,5210.282696,0.142857143,4.740063171,0.0,8.88e-16,4.740063171,1,3
2285,3.905635001,242.0409185,1237.622282,945.3234831,4833.700905,0.142857143,3.905635001,0.0,0.010727439,3.905635001,1,3
2286,4.213197724,242.0409185,1229.985712,1019.766247,5182.173,0.142857143,4.213197724,0.0,0.044879804,4.213197724,1,3
2287,3.921700576,242.0409185,1085.993821,949.2120096,4258.942593,0.142857143,3.921700576,0.0,0.235445786,3.921700576,1,3
2288,3.693304155,242.0409185,1090.154279,893.9307299,4026.271329,0.142857143,3.693304155,0.0,0.095984928,3.693304155,1,3
2289,3.809131554,72.59237236,447.0292379,276.5138961,1702.793175,0.083333333,3.809131554,0.0,0.015737043,3.809131554,1,11
2290,4.642602866,142.4344998,530.007182,661.2668171,2460.612862,0.076923077,4.642602866,0.0,0.022821889,4.642602866,1,12
2291,1.483695782,92.8990183,686.4298814,137.8338816,1018.45312,0.130434783,1.483695782,0.0,0.45379093,1.483695782,1,10
2292,1.651616831,72.67751921,534.5507346,120.035414,882.8729905,0.105263158,1.651616831,0.0,0.441378081,1.651616831,1,17
2293,2.544013023,107.5540497,368.4937601,273.6189031,937.4529244,0.1,2.544013023,0.0,0.003786062,2.544013023,1,36
2294,2.555184477,140.5176164,525.7109114,359.0484323,1343.28836,0.142857143,2.555184477,0.0,0.041276886,2.555184477,1,12
2295,3.351627985,152.4632699,567.2307696,511.0001621,1901.146521,0.142857143,3.351627985,0.0,0.044096544,3.351627985,1,24
2296,3.454969569,140.2543752,523.9749475,484.5745983,1810.317498,0.307692308,3.454969569,0.25,0.039456885,3.454969569,1,9
2297,3.617368511,198.5081041,816.5529919,718.0769651,2953.773081,0.222222222,3.617368511,0.125,0.058518986,3.617368511,1,7
2298,3.628876039,86.92788904,422.7391325,315.4505336,1534.067909,0.05,3.628876039,0.0,0.016413601,3.628876039,1,19
2299,3.368307181,136.9885158,637.6280601,461.4194014,2147.727174,0.083333333,3.368307181,0.0,0.04035486,3.368307181,1,22
2300,3.385919599,125.6032832,589.0583693,425.2826184,1994.504277,0.076923077,3.385919599,0.0,0.043670379,3.385919599,1,12
2301,3.691786054,242.0409185,1072.363556,893.5632874,3958.93682,0.142857143,3.691786054,0.0,0.144164862,3.691786054,1,3
2302,4.027567099,133.0604158,569.7766168,535.9097528,2294.813555,0.076923077,4.027567099,0.0,-8.88e-16,4.027567099,1,3
2303,3.218162209,242.0409185,1146.72469,778.9269369,3690.346061,0.142857143,3.218162209,0.0,0.161032973,3.218162209,1,3
2304,2.988904986,133.0469013,780.1881889,397.6645467,2331.908368,0.1,2.988904986,0.0,3.55e-14,2.988904986,1,9
2305,3.086937904,192.7918629,791.9664732,595.1365091,2444.751325,0.2,3.086937904,0.111111111,0.0,3.086937904,1,4
2306,3.165435936,241.5004763,840.9592346,764.4542862,2662.002582,0.125,3.165435936,0.0,0.0,3.165435936,1,7
2307,4.967562209,130.4513382,353.68282,648.0251377,1756.941411,0.055555556,4.967562209,0.0,0.0,4.967562209,1,17
2308,3.973709976,96.97000746,325.8895687,385.330686,1294.99063,0.045454545,3.973709976,0.0,0.005845984,3.973709976,1,21
2309,4.426025954,150.614029,508.3224201,666.6216016,2249.848224,0.071428571,4.426025954,0.0,0.0,4.426025954,1,13
2310,4.475505206,105.9754192,356.9139671,474.2935403,1597.370318,0.05,4.475505206,0.0,0.0,4.475505206,1,19
2311,1.46005694,123.6634182,316.9012713,180.5556319,462.6939005,0.166666667,1.46005694,0.090909091,0.024442463,1.46005694,1,10
2312,0.94517379,108.0473986,561.6887664,102.1235692,530.8935001,0.5,0.94517379,0.333333333,0.039793611,0.94517379,1,2
2313,2.0406196,31.60120125,136.1895829,64.48603065,277.9111321,0.1,2.0406196,0.0,0.0,2.0406196,1,9
2314,3.3772713,151.959601,576.6695736,513.2087992,1947.569601,0.142857143,3.3772713,0.0,0.088024809,3.3772713,1,24
2315,1.802555778,64.33261329,302.4493377,115.9631238,545.1818012,0.128205128,1.802555778,0.0,0.039903709,1.802555778,1,34
2316,1.773405162,124.6690701,596.311043,221.0887725,1057.501082,0.222222222,1.944494105,0.0,0.0,1.68830319,3,7
2317,3.361816711,150.6435037,697.1266896,506.4358481,2343.612155,0.090909091,3.361816711,0.0,0.038686785,3.361816711,1,5
2318,2.755278169,138.2141693,600.1123944,380.8184832,1653.476579,0.076923077,3.364847846,0.0,0.0,2.145708491,2,3
2319,2.576982859,422.0212426,1748.383341,1087.541508,4505.553901,0.25,3.340014159,0.0,0.012718499,2.322639092,2,3
2320,2.357121981,409.1267056,1579.763429,964.3615509,3723.695104,0.222222222,2.357121981,0.0,0.055589596,2.357121981,1,7
2321,3.788744631,138.209458,482.5040888,523.6403421,1828.084776,0.071428571,3.788744631,0.0,0.021995785,3.788744631,1,13
2322,3.418466284,175.80604,580.8159503,600.9870201,1985.499743,0.090909091,3.418466284,0.0,0.000235644,3.418466284,1,10
2323,2.068352901,131.7734191,613.9531737,272.5539336,1269.871828,0.076923077,2.068352901,0.0,0.084300644,2.068352901,1,12
2324,2.143059641,157.7298129,724.7573562,338.0243963,1553.19824,0.090909091,2.143059641,0.0,0.07500433,2.143059641,1,5
2325,2.552199969,144.1562985,565.16704,367.9157005,1442.419302,0.076923077,2.552199969,0.0,0.079245069,2.552199969,1,3
2326,4.522072064,199.2976222,650.4444813,901.2382098,2941.356818,0.090909091,4.850488929,0.0,1.78e-15,4.193655199,2,10
2327,3.286698799,70.94375739,368.746352,233.1707622,1211.958192,0.1,3.286698799,0.052631579,0.025267478,3.286698799,1,9
2328,2.904531576,147.5220898,411.9244086,428.4825681,1196.447452,0.0625,2.904531576,0.0,0.053238963,2.904531576,1,15
2329,2.71466778,40.66454662,198.8608432,110.3907345,539.8411237,0.2,2.71466778,0.157894737,0.02844911,2.71466778,1,16
2330,3.644485833,169.1111192,586.2034303,616.323078,2136.410097,0.142857143,3.644485833,0.0,0.022519546,3.644485833,1,18
2331,2.322302163,422.0212426,1697.324202,980.0608443,3941.699664,0.25,3.072943696,0.0,0.019983537,1.725912765,3,3
2332,3.347737415,250.5376925,992.8699399,838.7344071,3323.867846,0.142857143,3.347737415,0.0,0.07348426,3.347737415,1,3
2333,2.603379969,422.0212426,1749.608131,1098.681649,4554.894761,0.25,3.150103666,0.0,0.025136319,2.056656271,2,3
2334,2.853917494,144.1562985,518.0070118,411.4101821,1478.349273,0.076923077,2.853917494,0.0,0.100251116,2.853917494,1,3
2335,2.722161339,260.2608617,1003.309169,708.4720557,2731.169429,0.142857143,2.722161339,0.0,0.015590645,2.722161339,1,3
2336,2.700833459,260.2608617,1004.582433,702.9212433,2713.209847,0.142857143,2.700833459,0.0,0.043359352,2.700833459,1,3
2337,2.61005955,260.2608617,1144.818829,679.2963476,2988.045319,0.142857143,2.61005955,0.0,-1.78e-15,2.61005955,1,3
2338,2.461613604,260.2608617,1148.239671,640.6616777,2826.522395,0.142857143,2.461613604,0.0,0.104057702,2.461613604,1,3
2339,2.454543966,220.4187919,750.2937981,541.0276158,1841.629115,0.1,2.454543966,0.0,0.002212981,2.454543966,1,9
2340,3.722054774,97.39526175,455.3298524,362.5104989,1694.762651,0.076923077,3.722054774,0.0,0.155069481,3.722054774,1,6
2341,3.789342015,382.6806779,1625.673313,1450.107971,6160.232189,0.2,3.789342015,0.0,0.035857523,3.789342015,1,4
2342,4.420448694,294.4089433,1121.967219,1301.419629,4959.59853,0.153846154,4.420448694,0.0,1.42e-14,4.420448694,1,11
2343,4.346995139,294.4089433,1076.349452,1279.794246,4678.885837,0.153846154,4.346995139,0.0,0.059402914,4.346995139,1,11
2344,3.482048229,136.7223713,479.9102945,476.0738907,1671.070791,0.071428571,3.482048229,0.0,0.192583155,3.482048229,1,13
2345,3.831339426,169.1111192,586.3112449,647.9220982,2246.357388,0.142857143,3.831339426,0.0,0.011974146,3.831339426,1,18
2346,3.814612561,169.1111192,587.4453946,645.0933993,2240.876581,0.142857143,3.814612561,0.0,0.011655612,3.814612561,1,18
2347,3.807814731,169.1111192,586.4536793,643.9438107,2233.106959,0.142857143,3.807814731,0.0,0.017299354,3.807814731,1,18
2348,3.063646566,250.5376925,994.0838074,767.5589412,3045.521443,0.142857143,3.063646566,0.0,0.014088152,3.063646566,1,3
2349,3.475322046,250.5376925,1004.810469,870.6991661,3492.039974,0.142857143,3.475322046,0.0,0.115329192,3.475322046,1,3
2350,3.090516501,250.5376925,1148.38483,774.2908728,3549.102267,0.142857143,3.404098292,0.0,0.011297886,2.463352919,2,3
2351,3.629149728,250.5376925,1139.153396,909.2387984,4134.158236,0.142857143,3.629149728,0.0,0.039316404,3.629149728,1,3
2352,3.436193276,250.5376925,999.3610928,860.8959343,3433.997868,0.142857143,3.436193276,0.0,0.094989728,3.436193276,1,3
2353,2.149395179,260.2608617,1016.946441,559.4034414,2185.819778,0.142857143,2.149395179,0.0,0.098566955,2.149395179,1,3
2354,2.732466676,260.2608617,1007.364594,711.1541318,2752.590185,0.142857143,2.732466676,0.0,0.031152695,2.732466676,1,3
2355,2.621103909,260.2608617,1002.828008,682.1707619,2628.516412,0.142857143,2.621103909,0.0,0.066306429,2.621103909,1,3
2356,2.663787229,260.2608617,1003.489617,693.2795596,2673.082826,0.142857143,2.663787229,0.0,0.097250382,2.663787229,1,3
2357,2.353061854,146.5066062,411.860102,344.7391063,969.1322952,0.142857143,2.353061854,0.076923077,0.014669776,2.353061854,1,6
2358,4.093090594,99.05691335,446.4999351,405.4489203,1827.564685,0.071428571,4.093090594,0.0,0.113853461,4.093090594,1,13
2359,3.349376784,405.8598279,1623.1667,1359.377485,5436.59686,0.222222222,3.349376784,0.0,0.16275886,3.349376784,1,7
2360,3.364788279,239.2271725,859.9300183,804.9487861,2893.482446,0.125,3.364788279,0.0,0.094689775,3.364788279,1,7
2361,2.470947841,141.7855681,667.0498067,350.3447434,1648.24528,0.083333333,2.470947841,0.0,0.109696054,2.470947841,1,22
2362,2.437955561,155.7959358,731.7157453,379.8235681,1783.890471,0.090909091,2.437955561,0.0,0.107907208,2.437955561,1,5
2363,3.041914744,257.6225765,1030.37917,783.6659136,3134.325589,0.142857143,3.041914744,0.0,0.179021801,3.041914744,1,3
2364,3.417317199,257.6225765,1027.725291,880.3780613,3512.063312,0.142857143,3.417317199,0.0,0.113022365,3.417317199,1,3
2365,3.541141806,257.6225765,1004.300661,912.2780757,3556.371056,0.142857143,4.029237094,0.0,0.059694845,3.053046519,2,3
2366,3.807869068,169.1111192,587.0251251,643.9529998,2235.314816,0.142857143,3.807869068,0.0,0.015349494,3.807869068,1,18
2367,3.836414679,169.1111192,585.8722892,648.78038,2247.64905,0.142857143,3.836414679,0.0,0.012353515,3.836414679,1,18
2368,3.851409625,169.1111192,586.6525556,651.316192,2259.439299,0.142857143,3.851409625,0.0,0.011985277,3.851409625,1,18
2369,2.801872384,422.0212426,1744.951266,1182.449665,4889.130764,0.25,2.801872384,0.0,0.023060517,2.801872384,1,3
2370,3.141695664,422.0212426,1738.045949,1325.862308,5460.411422,0.25,3.141695664,0.0,0.044321977,3.141695664,1,3
2371,4.272448199,82.96531794,433.5138304,354.4650232,1852.165384,0.05,4.272448199,0.0,0.028667271,4.272448199,1,19
2372,2.760512564,60.7966921,278.5438571,167.8300324,768.9238172,0.05,2.760512564,0.0,0.048344678,2.760512564,1,19
2373,2.763762549,105.2759643,419.4214448,290.9577675,1159.181281,0.071428571,2.763762549,0.0,0.134468561,2.763762549,1,13
2374,3.510890599,65.04608851,365.0756924,228.3697006,1281.740816,0.2,3.510890599,0.157894737,0.006904511,3.510890599,1,8
2375,2.590057484,179.109031,1026.29546,463.9026861,2658.164236,0.15,2.590057484,0.0,0.024826959,2.590057484,1,17
2376,3.25569879,168.0817786,764.4664334,547.2236433,2488.872442,0.142857143,3.25569879,0.0,0.016620549,3.25569879,1,6
2377,3.295280726,168.0817786,750.9210774,553.8766456,2474.495753,0.142857143,3.295280726,0.0,0.018117137,3.295280726,1,6
2378,5.392446091,306.2942292,1131.679309,1651.675119,6102.519669,0.166666667,5.392446091,0.0,0.0,5.392446091,1,5
2379,3.854065744,105.3156041,479.3588314,405.8932619,1847.480451,0.2,4.145871406,0.142857143,0.0,3.562260081,2,12
2380,3.800420304,257.6225765,1032.706286,979.0740702,3924.717939,0.142857143,3.800420304,0.0,0.000182433,3.800420304,1,3
2381,3.470250604,257.6225765,1180.372278,894.0149015,4096.187612,0.142857143,3.470250604,0.0,1.78e-15,3.470250604,1,3
2382,3.628790779,257.6225765,1166.60593,934.8584298,4233.36884,0.142857143,3.628790779,0.0,0.054064342,3.628790779,1,3
2383,3.59084202,257.6225765,1033.352366,925.0819729,3710.605098,0.142857143,3.59084202,0.0,0.064372578,3.59084202,1,3
2384,2.432040504,128.8112882,551.2132899,313.2742703,1340.573047,0.142857143,2.432040504,0.076923077,0.063460087,2.432040504,1,3
2385,3.844735263,169.1111192,586.4658573,650.1874833,2254.805962,0.142857143,3.844735263,0.0,0.011633254,3.844735263,1,18
2386,3.803592967,169.1111192,584.6549885,643.2298636,2223.789603,0.142857143,3.803592967,0.0,0.016016069,3.803592967,1,18
2387,3.789156126,169.1111192,586.9371219,640.7884331,2223.996391,0.142857143,3.789156126,0.0,0.015450767,3.789156126,1,18
2388,1.696272894,191.4200105,724.3321183,324.7005752,1228.664938,0.142857143,1.696272894,0.0,0.24582603,1.696272894,1,3
2389,3.403571299,286.5129568,751.587472,975.1672763,2558.081548,0.333333333,3.739303164,0.2,0.181641147,3.067839434,2,4
2390,3.710090841,130.9710149,710.2116223,485.9143628,2634.949635,0.083333333,3.710090841,0.0,0.097434533,3.710090841,1,22
2391,3.629223274,144.1687132,752.664573,523.2204494,2731.587786,0.090909091,3.629223274,0.0,0.127018939,3.629223274,1,5
2392,3.497919181,119.986994,659.2819917,419.7048079,2306.115125,0.076923077,3.497919181,0.0,0.121232187,3.497919181,1,12
2393,3.349455054,132.7443509,722.2852723,444.621237,2419.262055,0.076923077,3.349455054,0.0,0.0,3.349455054,1,3
2394,3.858486701,131.9185353,548.1514212,509.0059143,2115.034969,0.1,3.858486701,0.0,0.002961489,3.858486701,1,9
2395,2.313581096,127.7257278,643.6089637,295.5038293,1489.041532,0.2,2.313581096,0.111111111,0.110879736,2.313581096,1,4
2396,2.144703409,154.2107055,849.0051221,330.7362258,1820.864179,0.142857143,2.144703409,0.0,0.280648967,2.144703409,1,3
2397,2.426294509,154.2107055,760.1517111,374.160588,1844.351922,0.142857143,2.426294509,0.0,0.2502333,2.426294509,1,3
2398,2.040285851,154.2107055,751.8626993,314.6339206,1534.014827,0.142857143,2.040285851,0.0,0.272792788,2.040285851,1,3
2399,2.142003334,81.82244338,388.12865,175.2639465,831.3728622,0.076923077,2.142003334,0.0,0.386337837,2.142003334,1,3
2400,4.696080376,157.6336113,734.4577889,740.2601084,3449.07281,0.1,4.696080376,0.0,0.017217863,4.696080376,1,9
2401,2.405026395,432.0279667,1691.832849,1039.038663,4068.902658,0.25,3.762802879,0.0,0.021485081,1.047249911,2,3
2402,2.295415254,156.96531,884.6109085,360.3005668,2030.549373,0.142857143,2.295415254,0.0,0.180359359,2.295415254,1,3
2403,1.801077851,156.96531,788.7901615,282.7067432,1420.672489,0.142857143,1.801077851,0.0,0.191658788,1.801077851,1,3
2404,1.722318779,83.37511613,406.6344917,143.5985282,700.3542211,0.076923077,1.722318779,0.0,0.153399683,1.722318779,1,3
2405,1.213015016,123.3998649,409.9812071,149.6858892,497.3133606,0.428571429,1.213015016,0.384615385,-1.78e-15,1.213015016,1,4
2406,3.84732172,169.1111192,584.1589988,650.6248818,2247.447604,0.142857143,3.84732172,0.0,0.011776248,3.84732172,1,18
2407,3.708918001,169.1111192,588.3398562,627.219274,2182.104283,0.142857143,3.708918001,0.0,0.026171907,3.708918001,1,18
2408,3.809944496,169.1111192,585.9455775,644.3039776,2232.420128,0.142857143,3.809944496,0.0,0.01178433,3.809944496,1,18
2409,3.786335899,132.7443509,588.3645029,502.6147012,2227.745639,0.076923077,3.786335899,0.0,0.0,3.786335899,1,3
2410,3.146328595,241.5178971,1040.556691,759.8946659,3273.933272,0.142857143,3.146328595,0.0,0.078901501,3.146328595,1,3
2411,3.352689072,241.5178971,1116.405942,809.7344144,3742.962002,0.142857143,3.352689072,0.0,0.144148645,3.352689072,1,3
2412,3.194750556,241.5178971,1059.241885,771.5894362,3384.013602,0.142857143,3.194750556,0.0,0.020081244,3.194750556,1,3
2413,3.390378153,241.5178971,1337.979273,818.8370019,4536.255694,0.142857143,3.390378153,0.0,0.013521429,3.390378153,1,3
2414,3.776049786,241.5178971,1179.621017,911.9836039,4454.30769,0.142857143,3.776049786,0.0,0.072623152,3.776049786,1,3
2415,3.394961579,241.5178971,1063.064573,819.9439814,3609.063382,0.142857143,3.394961579,0.0,0.191834625,3.394961579,1,3
2416,4.771906066,157.6336113,728.2701044,752.2127858,3475.236529,0.1,4.771906066,0.0,0.0,4.771906066,1,9
2417,2.752219806,109.7176872,486.7434238,301.9671917,1339.624892,0.071428571,2.752219806,0.0,0.029352229,2.752219806,1,13
2418,2.154017329,196.8307691,642.1482585,423.9768875,1383.198476,0.142857143,2.154017329,0.0,0.019169758,2.154017329,1,3
2419,4.016064166,143.5207808,517.2397357,576.3886647,2077.267968,0.076923077,4.016064166,0.0,0.012187888,4.016064166,1,12
2420,1.289456199,73.34039713,214.1700181,94.56922969,276.1628574,0.5,1.289456199,0.47826087,0.0,1.289456199,1,6
2421,3.811962384,72.16282846,474.84514,275.0819876,1810.091812,0.105263158,3.811962384,0.028571429,0.017808436,3.811962384,1,17
2422,3.812449854,54.77594577,387.1711653,208.8305464,1476.070652,0.066666667,3.812449854,0.0,0.011135543,3.812449854,1,7
2423,3.49331079,169.1111192,589.7224428,590.7576973,2060.083773,0.142857143,3.49331079,0.0,0.027447542,3.49331079,1,18
2424,3.814530021,169.1111192,586.4646735,645.0794409,2237.087103,0.142857143,3.814530021,0.0,0.011764653,3.814530021,1,18
2425,3.733133624,169.1111192,588.0843433,631.3144052,2195.397436,0.142857143,3.733133624,0.0,0.023435384,3.733133624,1,18
2426,3.322503959,241.5178971,1168.386299,802.4441694,3881.968104,0.142857143,3.322503959,0.0,0.060788619,3.322503959,1,3
2427,3.190538778,241.5178971,1055.665362,770.5722164,3368.141275,0.142857143,3.190538778,0.0,0.095520929,3.190538778,1,3
2428,3.133597329,241.5178971,1039.843285,756.8198373,3258.450141,0.142857143,3.133597329,0.0,0.113222161,3.133597329,1,3
2429,3.527617517,212.6712951,987.1524541,750.222986,3482.296289,0.272727273,3.851326424,0.157894737,0.01713652,3.365763064,2,8
2430,3.304516414,60.33882737,397.3565514,199.3906454,1313.071246,0.066666667,3.304516414,0.0,0.092613896,3.304516414,1,7
2431,1.173778499,352.4771508,1182.501572,413.7301009,1387.99492,0.25,2.077909414,0.0,0.0,0.459494479,6,3
2432,1.165865921,202.9861656,575.101182,236.6546529,670.4908694,0.142857143,1.696748354,0.0,0.022005892,0.634983489,2,3
2433,1.369809299,101.4930828,316.1094466,139.0261686,433.0096593,0.142857143,1.369809299,0.076923077,0.0,1.369809299,1,3
2434,0.883361389,94.33454304,303.7085389,83.33149294,268.2843967,0.2,0.883361389,0.142857143,0.055486768,0.883361389,1,3
2435,4.085732129,162.5012517,681.1702816,663.9365852,2783.079305,0.272727273,4.085732129,0.2,0.003460745,4.085732129,1,8
2436,3.959644639,85.77630985,530.113732,339.6437054,2099.061997,0.130434783,3.959644639,0.047619048,0.006516664,3.959644639,1,10
2437,3.707199119,85.77630985,546.4756862,317.9898603,2025.894182,0.130434783,3.707199119,0.047619048,0.014025242,3.707199119,1,10
2438,3.834513831,169.1111192,586.3288708,648.4589254,2248.286164,0.142857143,3.834513831,0.0,0.011644238,3.834513831,1,18
2439,3.116789645,118.8298299,324.9402004,370.3675834,1012.770252,0.230769231,3.116789645,0.166666667,0.077273556,3.116789645,1,10
2440,3.609551062,240.3935577,1042.049715,867.7128217,3761.331657,0.153846154,3.609551062,0.0,0.081656514,3.609551062,1,11
2441,4.220433639,78.83016732,411.3285918,332.6974899,1735.985025,0.066666667,4.220433639,0.0,0.105722235,4.220433639,1,7
2442,4.197701934,55.37881248,269.2709986,232.4637482,1130.319392,0.05,4.197701934,0.0,0.080503943,4.197701934,1,19
2443,4.940016599,30.84452905,204.8707385,152.3724855,1012.064849,0.032258065,4.940016599,0.0,-3.55e-15,4.940016599,1,15
2444,3.598527749,214.4227721,989.6664745,771.6062954,3561.34227,0.272727273,4.094832719,0.157894737,0.003792097,3.350375264,2,8
2445,4.674208629,213.6097037,788.7121387,998.4563202,3686.605084,0.1,4.674208629,0.0,0.005312806,4.674208629,1,9
2446,4.619401436,213.6097037,708.8040531,986.748972,3274.250461,0.1,4.619401436,0.0,0.061394228,4.619401436,1,9
2447,4.642765357,144.4405655,431.6305904,670.6036537,2003.959553,0.0625,4.642765357,0.0,0.067733755,4.642765357,1,15
2448,3.816843391,131.7325995,358.34714,502.8027019,1367.754913,0.055555556,3.816843391,0.0,-1.78e-15,3.816843391,1,17
2449,3.043870518,114.0179534,434.3174113,347.0558869,1322.005964,0.125,3.043870518,0.0,0.089120224,3.043870518,1,35
2450,-0.005609873,953.0093289,2210.430269,-5.346261621,-12.40023382,0.75,-0.005609873,0.0,0.024283098,-0.005609873,1,1
2451,3.748535117,132.1603209,600.4727486,495.4076041,2250.893185,0.142857143,3.748535117,0.0,0.043697353,3.748535117,1,24
2452,1.21607131,86.4541604,468.2774962,105.1344241,569.4588282,0.25,1.2985602,0.0,-7.11e-15,1.14250267,3,3
2453,-0.239795253,918.005428,2089.041695,-220.1333438,-500.9422815,0.75,-0.239795253,0.0,0.07506572,-0.239795253,1,1
2454,4.852653144,49.74763844,151.0737985,241.4080341,733.108743,0.2,4.852653144,0.181818182,0.0,4.852653144,1,36
2455,4.222394929,131.3920648,352.0988558,554.7891881,1486.700423,0.055555556,4.222394929,0.0,0.008788794,4.222394929,1,17
2456,4.903362591,146.451491,527.0998107,718.1047625,2584.561493,0.066666667,4.903362591,0.0,0.026869834,4.903362591,1,7
2457,3.353496841,202.3037115,655.5175245,678.4248576,2198.275948,0.090909091,3.353496841,0.0,0.002404849,3.353496841,1,10
2458,3.27259236,202.3037115,641.5293659,662.0575808,2099.464102,0.090909091,3.27259236,0.0,0.025477341,3.27259236,1,10
2459,2.618604676,99.11989342,333.1897512,259.5558164,872.4922405,0.045454545,2.618604676,0.0,0.009747198,2.618604676,1,21
2460,4.210090251,147.3003323,515.0137376,620.1476931,2168.254316,0.066666667,4.210090251,0.0,-1.07e-14,4.210090251,1,7
2461,3.674070903,154.0743932,506.8581387,566.0802448,1862.232739,0.071428571,3.674070903,0.0,0.0,3.674070903,1,13
2462,3.549639641,108.5484558,352.2571813,385.3079016,1250.386055,0.05,3.549639641,0.0,0.01650093,3.549639641,1,19
2463,3.91916494,105.2421932,391.0381039,412.461514,1532.542827,0.1,3.91916494,0.0,0.070572846,3.91916494,1,36
2464,1.161302805,15.43233541,101.0852926,17.9216144,117.3906339,0.03030303,1.161302805,0.0,-1.69e-13,1.161302805,1,64
2465,2.688113986,98.54338121,328.2744478,264.8958413,882.4391344,0.045454545,2.688113986,0.0,0.026239066,2.688113986,1,21
2466,4.124223314,201.5016983,639.7681382,831.0380019,2638.546671,0.090909091,4.728325654,0.0,0.0,3.520120974,2,10
2467,3.852340489,201.5016983,643.3154838,776.2531509,2478.270285,0.090909091,3.852340489,0.0,0.003787576,3.852340489,1,10
2468,3.818602999,201.5016983,638.4732195,769.4549894,2438.075751,0.090909091,3.818602999,0.0,0.031649885,3.818602999,1,10
2469,2.977932825,161.5015405,532.7310341,480.9407386,1586.437233,0.076923077,2.977932825,0.0,0.047832511,2.977932825,1,6
2470,4.534634444,81.52760091,462.8947408,369.6978672,2099.058436,0.05,4.534634444,0.0,0.045736007,4.534634444,1,19
2471,3.330476844,69.95557598,374.4634069,232.9854259,1247.141706,0.1,3.330476844,0.052631579,0.02428814,3.330476844,1,9
2472,3.495118044,75.15113897,453.0032772,262.6621018,1583.299928,0.05,3.495118044,0.0,0.080664594,3.495118044,1,19
2473,4.065346109,77.70788714,363.4184757,315.9094566,1477.421886,0.1,4.065346109,0.052631579,0.047148536,4.065346109,1,9
2474,4.06365466,48.79764663,147.541184,198.2967841,599.5564197,0.038461538,4.06365466,0.0,0.005185768,4.06365466,1,25
2475,5.41557146,103.8819543,292.9452619,562.5801468,1586.466,0.083333333,5.41557146,0.0,0.013565879,5.41557146,1,11
2476,5.39553477,103.8819543,294.6740041,560.4986963,1589.923835,0.083333333,5.39553477,0.0,0.011055151,5.39553477,1,11
2477,4.623178029,127.6454947,380.215539,590.1278465,1757.804126,0.105263158,4.698486122,0.0,0.005338796,4.547869935,2,17
2478,4.194297065,64.89538378,197.5120788,272.1905177,828.4243325,0.055555556,4.194297065,0.0,2.66e-14,4.194297065,1,17
2479,2.38638075,165.4083022,424.3833444,394.7271882,1012.740244,0.181818182,2.38638075,0.0,0.06959756,2.38638075,1,9
2480,4.581973052,153.1459295,517.9324863,701.7105223,2373.152695,0.071428571,4.581973052,0.0,1.42e-14,4.581973052,1,13
2481,4.499883984,107.8574305,362.317214,485.3459239,1630.385428,0.05,4.499883984,0.0,0.013186321,4.499883984,1,19
2482,3.646405476,160.4817025,531.3001895,585.181359,1937.33592,0.076923077,3.646405476,0.0,0.006637416,3.646405476,1,6
2483,5.781538909,70.90848804,308.4291842,409.9601826,1783.195329,0.05,5.811929499,0.0,0.0,5.751148319,2,19
2484,4.266667174,126.6289156,742.27826,540.2834373,3167.054286,0.2,4.977557944,0.111111111,0.0,3.555776404,2,8
2485,3.865477344,77.70788714,357.8898324,300.3780772,1383.415039,0.1,3.865477344,0.052631579,0.057654511,3.865477344,1,9
2486,2.705282284,91.89607593,495.8679976,248.6048262,1341.462909,0.090909091,2.705282284,0.0,0.223637307,2.705282284,1,10
2487,2.376178769,46.28650967,383.8605541,109.9850216,912.1212988,0.05,2.376178769,0.0,0.157652954,2.376178769,1,19
2488,2.090951116,98.43990685,630.5197641,205.8330331,1318.386004,0.1,2.090951116,0.0,0.1787071,2.090951116,1,9
